customer_id,touchpoint_order,total_touchpoints,channel,converted,revenue
940,3,3,YouTube,1,178.14
941,1,5,Organic SEO,1,0.0
941,2,5,Instagram,1,0.0
941,3,5,YouTube,1,0.0
941,4,5,Google Search,1,0.0
941,5,5,Instagram,1,81.21
942,1,5,Organic SEO,1,0.0
942,2,5,YouTube,1,0.0
942,3,5,Google Search,1,0.0
942,4,5,Email,1,0.0
942,5,5,Instagram,1,50.51
943,1,5,Organic SEO,0,0.0
943,2,5,Organic SEO,0,0.0
943,3,5,Organic SEO,0,0.0
943,4,5,Google Search,0,0.0
943,5,5,Email,0,0.0
944,1,6,Direct,0,0.0
944,2,6,Direct,0,0.0
944,3,6,Google Search,0,0.0
944,4,6,Google Search,0,0.0
944,5,6,Instagram,0,0.0
944,6,6,Email,0,0.0
945,1,4,Direct,0,0.0
945,2,4,Organic SEO,0,0.0
945,3,4,YouTube,0,0.0
945,4,4,Facebook,0,0.0
946,1,1,Direct,0,0.0
947,1,5,Organic SEO,1,0.0
947,2,5,Organic SEO,1,0.0
947,3,5,Facebook,1,0.0
947,4,5,Facebook,1,0.0
947,5,5,Direct,1,71.88
948,1,3,Email,0,0.0
948,2,3,Direct,0,0.0
948,3,3,Instagram,0,0.0
949,1,1,Organic SEO,0,0.0
950,1,1,YouTube,1,120.19
951,1,4,Instagram,0,0.0
951,2,4,Instagram,0,0.0
951,3,4,Direct,0,0.0
951,4,4,YouTube,0,0.0
952,1,2,YouTube,0,0.0
952,2,2,Instagram,0,0.0
953,1,1,YouTube,1,60.67
954,1,5,Facebook,1,0.0
954,2,5,YouTube,1,0.0
954,3,5,Direct,1,0.0
954,4,5,Facebook,1,0.0
954,5,5,Facebook,1,50.63
955,1,3,Google Search,0,0.0
955,2,3,Direct,0,0.0
955,3,3,YouTube,0,0.0
956,1,3,Email,0,0.0
956,2,3,Google Search,0,0.0
956,3,3,Google Search,0,0.0
957,1,2,YouTube,0,0.0
957,2,2,YouTube,0,0.0
958,1,5,YouTube,1,0.0
958,2,5,Instagram,1,0.0
958,3,5,Organic SEO,1,0.0
958,4,5,Direct,1,0.0
958,5,5,Email,1,106.76
959,1,3,Email,0,0.0
959,2,3,Organic SEO,0,0.0
959,3,3,Direct,0,0.0
960,1,5,Google Search,0,0.0
960,2,5,Instagram,0,0.0
960,3,5,Google Search,0,0.0
960,4,5,Organic SEO,0,0.0
960,5,5,Email,0,0.0
961,1,2,YouTube,1,0.0
961,2,2,YouTube,1,106.86
962,1,6,Organic SEO,0,0.0
962,2,6,Instagram,0,0.0
962,3,6,Google Search,0,0.0
962,4,6,Direct,0,0.0
962,5,6,YouTube,0,0.0
962,6,6,Direct,0,0.0
963,1,4,YouTube,0,0.0
963,2,4,Email,0,0.0
963,3,4,Instagram,0,0.0
963,4,4,Organic SEO,0,0.0
964,1,2,YouTube,0,0.0
964,2,2,Instagram,0,0.0
965,1,4,Instagram,0,0.0
965,2,4,Facebook,0,0.0
965,3,4,YouTube,0,0.0
965,4,4,YouTube,0,0.0
966,1,1,Google Search,0,0.0
967,1,1,Direct,1,63.13
968,1,5,Organic SEO,1,0.0
968,2,5,Email,1,0.0
968,3,5,Email,1,0.0
968,4,5,Instagram,1,0.0
968,5,5,YouTube,1,64.73
969,1,2,YouTube,1,0.0
969,2,2,Facebook,1,105.89
970,1,3,Instagram,0,0.0
970,2,3,Email,0,0.0
970,3,3,Google Search,0,0.0
971,1,3,Email,0,0.0
971,2,3,Instagram,0,0.0
971,3,3,Organic SEO,0,0.0
972,1,2,Email,0,0.0
972,2,2,Email,0,0.0
973,1,4,Direct,0,0.0
973,2,4,YouTube,0,0.0
973,3,4,Instagram,0,0.0
973,4,4,YouTube,0,0.0
974,1,5,Organic SEO,0,0.0
974,2,5,Instagram,0,0.0
974,3,5,Direct,0,0.0
974,4,5,Organic SEO,0,0.0
974,5,5,Google Search,0,0.0
975,1,5,Direct,0,0.0
975,2,5,Email,0,0.0
975,3,5,Instagram,0,0.0
975,4,5,Facebook,0,0.0
975,5,5,YouTube,0,0.0
976,1,3,Google Search,1,0.0
976,2,3,Facebook,1,0.0
976,3,3,Direct,1,32.67
977,1,4,YouTube,0,0.0
977,2,4,Direct,0,0.0
977,3,4,Instagram,0,0.0
977,4,4,Email,0,0.0
978,1,3,YouTube,0,0.0
978,2,3,Email,0,0.0
978,3,3,Google Search,0,0.0
979,1,4,Organic SEO,0,0.0
979,2,4,Email,0,0.0
979,3,4,Direct,0,0.0
979,4,4,Email,0,0.0
980,1,2,Google Search,0,0.0
980,2,2,Direct,0,0.0
981,1,1,Instagram,1,33.61
982,1,4,Organic SEO,0,0.0
982,2,4,Facebook,0,0.0
982,3,4,Email,0,0.0
982,4,4,Instagram,0,0.0
983,1,3,Direct,0,0.0
983,2,3,Facebook,0,0.0
983,3,3,Organic SEO,0,0.0
984,1,5,YouTube,0,0.0
984,2,5,Google Search,0,0.0
984,3,5,Direct,0,0.0
984,4,5,Instagram,0,0.0
984,5,5,YouTube,0,0.0
985,1,1,Email,1,54.44
986,1,5,Organic SEO,0,0.0
986,2,5,Email,0,0.0
986,3,5,Organic SEO,0,0.0
986,4,5,Google Search,0,0.0
986,5,5,Direct,0,0.0
987,1,1,YouTube,1,77.52
988,1,2,Email,1,0.0
988,2,2,Facebook,1,111.9
989,1,3,Direct,1,0.0
989,2,3,YouTube,1,0.0
989,3,3,Facebook,1,252.84
990,1,1,Google Search,0,0.0
991,1,5,Google Search,0,0.0
991,2,5,Instagram,0,0.0
991,3,5,Instagram,0,0.0
991,4,5,Facebook,0,0.0
991,5,5,Organic SEO,0,0.0
992,1,5,Facebook,1,0.0
992,2,5,Google Search,1,0.0
992,3,5,YouTube,1,0.0
992,4,5,Email,1,0.0
992,5,5,Instagram,1,164.08
993,1,4,Organic SEO,0,0.0
993,2,4,Google Search,0,0.0
993,3,4,Email,0,0.0
993,4,4,Google Search,0,0.0
994,1,6,YouTube,0,0.0
994,2,6,YouTube,0,0.0
994,3,6,Direct,0,0.0
994,4,6,YouTube,0,0.0
994,5,6,YouTube,0,0.0
994,6,6,Email,0,0.0
995,1,6,Direct,1,0.0
995,2,6,Direct,1,0.0
995,3,6,Google Search,1,0.0
995,4,6,Organic SEO,1,0.0
995,5,6,Direct,1,0.0
995,6,6,Instagram,1,80.48
996,1,6,Instagram,1,0.0
996,2,6,Instagram,1,0.0
996,3,6,YouTube,1,0.0
996,4,6,YouTube,1,0.0
996,5,6,Instagram,1,0.0
996,6,6,Facebook,1,88.83
997,1,5,Facebook,0,0.0
997,2,5,Email,0,0.0
997,3,5,Facebook,0,0.0
997,4,5,Organic SEO,0,0.0
997,5,5,Email,0,0.0
998,1,3,Instagram,0,0.0
998,2,3,Google Search,0,0.0
998,3,3,Instagram,0,0.0
999,1,4,Direct,0,0.0
999,2,4,Facebook,0,0.0
999,3,4,Email,0,0.0
999,4,4,YouTube,0,0.0
1000,1,4,Direct,0,0.0
1000,2,4,Direct,0,0.0
1000,3,4,Email,0,0.0
1000,4,4,YouTube,0,0.0
1001,1,5,Instagram,0,0.0
1001,2,5,YouTube,0,0.0
1001,3,5,Facebook,0,0.0
1001,4,5,Facebook,0,0.0
1001,5,5,Facebook,0,0.0
1002,1,1,Email,0,0.0
1003,1,5,Instagram,1,0.0
1003,2,5,Organic SEO,1,0.0
1003,3,5,Instagram,1,0.0
1003,4,5,Email,1,0.0
1003,5,5,YouTube,1,44.62
1004,1,6,Google Search,0,0.0
1004,2,6,Organic SEO,0,0.0
1004,3,6,YouTube,0,0.0
1004,4,6,Instagram,0,0.0
1004,5,6,YouTube,0,0.0
1004,6,6,Instagram,0,0.0
1005,1,4,Facebook,0,0.0
1005,2,4,Organic SEO,0,0.0
1005,3,4,Google Search,0,0.0
1005,4,4,Google Search,0,0.0
1006,1,4,Email,1,0.0
1006,2,4,YouTube,1,0.0
1006,3,4,Google Search,1,0.0
1006,4,4,Facebook,1,88.86
1007,1,5,Organic SEO,0,0.0
1007,2,5,YouTube,0,0.0
1007,3,5,Google Search,0,0.0
1007,4,5,Facebook,0,0.0
1007,5,5,Facebook,0,0.0
1008,1,4,YouTube,1,0.0
1008,2,4,Instagram,1,0.0
1008,3,4,Facebook,1,0.0
1008,4,4,Organic SEO,1,73.55
1009,1,6,Email,1,0.0
1009,2,6,Organic SEO,1,0.0
1009,3,6,Instagram,1,0.0
1009,4,6,Organic SEO,1,0.0
1009,5,6,Email,1,0.0
1009,6,6,Google Search,1,112.83
1010,1,5,Email,1,0.0
1010,2,5,Google Search,1,0.0
1010,3,5,Email,1,0.0
1010,4,5,Email,1,0.0
1010,5,5,Instagram,1,50.45
1011,1,6,Instagram,0,0.0
1011,2,6,Organic SEO,0,0.0
1011,3,6,Google Search,0,0.0
1011,4,6,Facebook,0,0.0
1011,5,6,Google Search,0,0.0
1011,6,6,Instagram,0,0.0
1012,1,6,Email,1,0.0
1012,2,6,Email,1,0.0
1012,3,6,Email,1,0.0
1012,4,6,Instagram,1,0.0
1012,5,6,YouTube,1,0.0
1012,6,6,Instagram,1,129.48
1013,1,4,Direct,0,0.0
1013,2,4,Email,0,0.0
1013,3,4,Email,0,0.0
1013,4,4,Email,0,0.0
1014,1,2,Google Search,1,0.0
1014,2,2,Google Search,1,263.2
1015,1,6,Organic SEO,0,0.0
1015,2,6,YouTube,0,0.0
1015,3,6,Organic SEO,0,0.0
1015,4,6,Google Search,0,0.0
1015,5,6,Google Search,0,0.0
1015,6,6,Direct,0,0.0
1016,1,6,YouTube,0,0.0
1016,2,6,Email,0,0.0
1016,3,6,Facebook,0,0.0
1016,4,6,Instagram,0,0.0
1016,5,6,Instagram,0,0.0
1016,6,6,Instagram,0,0.0
1017,1,2,Email,0,0.0
1017,2,2,Google Search,0,0.0
1018,1,6,Facebook,0,0.0
1018,2,6,Instagram,0,0.0
1018,3,6,Email,0,0.0
1018,4,6,Instagram,0,0.0
1018,5,6,Email,0,0.0
1018,6,6,Organic SEO,0,0.0
1019,1,6,Email,0,0.0
1019,2,6,YouTube,0,0.0
1019,3,6,Organic SEO,0,0.0
1019,4,6,Google Search,0,0.0
1019,5,6,Direct,0,0.0
1019,6,6,Instagram,0,0.0
1020,1,3,Instagram,1,0.0
1020,2,3,Google Search,1,0.0
1020,3,3,Organic SEO,1,83.42
1021,1,4,YouTube,0,0.0
1021,2,4,YouTube,0,0.0
1021,3,4,YouTube,0,0.0
1021,4,4,YouTube,0,0.0
1022,1,5,Email,0,0.0
1022,2,5,Google Search,0,0.0
1022,3,5,Email,0,0.0
1022,4,5,Direct,0,0.0
1022,5,5,Instagram,0,0.0
1023,1,4,YouTube,1,0.0
1023,2,4,Email,1,0.0
1023,3,4,Email,1,0.0
1023,4,4,Organic SEO,1,119.25
1024,1,2,Google Search,0,0.0
1024,2,2,Organic SEO,0,0.0
1025,1,6,Direct,1,0.0
1025,2,6,Facebook,1,0.0
1025,3,6,YouTube,1,0.0
1025,4,6,YouTube,1,0.0
1025,5,6,YouTube,1,0.0
1025,6,6,YouTube,1,145.93
1026,1,6,YouTube,1,0.0
1026,2,6,Email,1,0.0
1026,3,6,Google Search,1,0.0
1026,4,6,Instagram,1,0.0
1026,5,6,Direct,1,0.0
1026,6,6,Facebook,1,67.98
1027,1,3,Facebook,0,0.0
1027,2,3,Facebook,0,0.0
1027,3,3,Direct,0,0.0
1028,1,5,Direct,1,0.0
1028,2,5,YouTube,1,0.0
1028,3,5,Email,1,0.0
1028,4,5,Facebook,1,0.0
1028,5,5,Direct,1,105.31
1029,1,2,Direct,1,0.0
1029,2,2,Organic SEO,1,90.81
1030,1,1,Organic SEO,0,0.0
1031,1,2,Direct,0,0.0
1031,2,2,Direct,0,0.0
1032,1,4,Facebook,0,0.0
1032,2,4,Instagram,0,0.0
1032,3,4,YouTube,0,0.0
1032,4,4,Facebook,0,0.0
1033,1,3,Google Search,1,0.0
1033,2,3,Facebook,1,0.0
1033,3,3,Direct,1,96.39
1034,1,4,Email,0,0.0
1034,2,4,Email,0,0.0
1034,3,4,Direct,0,0.0
1034,4,4,Direct,0,0.0
1035,1,4,YouTube,0,0.0
1035,2,4,Email,0,0.0
1035,3,4,Facebook,0,0.0
1035,4,4,Instagram,0,0.0
1036,1,3,Organic SEO,0,0.0
1036,2,3,Instagram,0,0.0
1036,3,3,YouTube,0,0.0
1037,1,6,Organic SEO,0,0.0
1037,2,6,Google Search,0,0.0
1037,3,6,Instagram,0,0.0
1037,4,6,Email,0,0.0
1037,5,6,Direct,0,0.0
1037,6,6,YouTube,0,0.0
1038,1,3,Email,0,0.0
1038,2,3,Facebook,0,0.0
1038,3,3,Google Search,0,0.0
1039,1,4,Instagram,0,0.0
1039,2,4,YouTube,0,0.0
1039,3,4,Facebook,0,0.0
1039,4,4,YouTube,0,0.0
1040,1,5,Email,0,0.0
1040,2,5,YouTube,0,0.0
1040,3,5,Facebook,0,0.0
1040,4,5,Instagram,0,0.0
1040,5,5,YouTube,0,0.0
1041,1,1,Email,0,0.0
1042,1,6,Instagram,0,0.0
1042,2,6,Facebook,0,0.0
1042,3,6,Facebook,0,0.0
1042,4,6,Facebook,0,0.0
1042,5,6,Google Search,0,0.0
1042,6,6,Google Search,0,0.0
1043,1,6,Organic SEO,0,0.0
1043,2,6,Facebook,0,0.0
1043,3,6,YouTube,0,0.0
1043,4,6,Google Search,0,0.0
1043,5,6,Organic SEO,0,0.0
1043,6,6,Google Search,0,0.0
1044,1,4,YouTube,0,0.0
1044,2,4,Organic SEO,0,0.0
1044,3,4,Instagram,0,0.0
1044,4,4,Organic SEO,0,0.0
1045,1,6,Facebook,0,0.0
1045,2,6,Email,0,0.0
1045,3,6,YouTube,0,0.0
1045,4,6,Google Search,0,0.0
1045,5,6,Instagram,0,0.0
1045,6,6,Organic SEO,0,0.0
1046,1,6,Organic SEO,0,0.0
1046,2,6,Direct,0,0.0
1046,3,6,Email,0,0.0
1046,4,6,Facebook,0,0.0
1046,5,6,Google Search,0,0.0
1046,6,6,Direct,0,0.0
1047,1,3,Organic SEO,1,0.0
1047,2,3,Facebook,1,0.0
1047,3,3,Direct,1,52.4
1048,1,1,Instagram,0,0.0
1049,1,5,Email,0,0.0
1049,2,5,YouTube,0,0.0
1049,3,5,Google Search,0,0.0
1049,4,5,Instagram,0,0.0
1049,5,5,Instagram,0,0.0
1050,1,1,Organic SEO,0,0.0
1051,1,1,Google Search,1,91.57
1052,1,6,Facebook,0,0.0
1052,2,6,Instagram,0,0.0
1052,3,6,Organic SEO,0,0.0
1052,4,6,Facebook,0,0.0
1052,5,6,YouTube,0,0.0
1052,6,6,Organic SEO,0,0.0
1053,1,3,Facebook,1,0.0
1053,2,3,Email,1,0.0
1053,3,3,Email,1,127.56
1054,1,6,Organic SEO,0,0.0
1054,2,6,Instagram,0,0.0
1054,3,6,Instagram,0,0.0
1054,4,6,Direct,0,0.0
1054,5,6,Direct,0,0.0
1054,6,6,Direct,0,0.0
1055,1,1,Email,0,0.0
1056,1,4,Google Search,1,0.0
1056,2,4,Instagram,1,0.0
1056,3,4,Organic SEO,1,0.0
1056,4,4,Email,1,248.59
1057,1,1,YouTube,0,0.0
1058,1,1,Email,0,0.0
1059,1,3,Google Search,0,0.0
1059,2,3,Instagram,0,0.0
1059,3,3,Direct,0,0.0
1060,1,2,Instagram,0,0.0
1060,2,2,Organic SEO,0,0.0
1061,1,3,YouTube,0,0.0
1061,2,3,Organic SEO,0,0.0
1061,3,3,YouTube,0,0.0
1062,1,1,Organic SEO,0,0.0
1063,1,2,Google Search,0,0.0
1063,2,2,Facebook,0,0.0
1064,1,5,Facebook,0,0.0
1064,2,5,Email,0,0.0
1064,3,5,Direct,0,0.0
1064,4,5,YouTube,0,0.0
1064,5,5,Instagram,0,0.0
1065,1,4,Organic SEO,0,0.0
1065,2,4,Google Search,0,0.0
1065,3,4,Email,0,0.0
1065,4,4,Email,0,0.0
1066,1,4,Google Search,0,0.0
1066,2,4,Direct,0,0.0
1066,3,4,YouTube,0,0.0
1066,4,4,Instagram,0,0.0
1067,1,5,Facebook,0,0.0
1067,2,5,YouTube,0,0.0
1067,3,5,Organic SEO,0,0.0
1067,4,5,Google Search,0,0.0
1067,5,5,Google Search,0,0.0
1068,1,4,Organic SEO,1,0.0
1068,2,4,YouTube,1,0.0
1068,3,4,Facebook,1,0.0
1068,4,4,YouTube,1,176.18
1069,1,6,Google Search,0,0.0
1069,2,6,Email,0,0.0
1069,3,6,Direct,0,0.0
1069,4,6,Instagram,0,0.0
1069,5,6,Facebook,0,0.0
1069,6,6,YouTube,0,0.0
1070,1,1,Google Search,0,0.0
1071,1,5,Facebook,0,0.0
1071,2,5,Direct,0,0.0
1071,3,5,Email,0,0.0
1071,4,5,Direct,0,0.0
1071,5,5,Organic SEO,0,0.0
1072,1,3,Google Search,1,0.0
1072,2,3,YouTube,1,0.0
1072,3,3,Instagram,1,406.36
1073,1,2,Direct,1,0.0
1073,2,2,YouTube,1,52.61
1074,1,1,Facebook,0,0.0
1075,1,2,YouTube,0,0.0
1075,2,2,Instagram,0,0.0
1076,1,5,Google Search,1,0.0
1076,2,5,Google Search,1,0.0
1076,3,5,Direct,1,0.0
1076,4,5,YouTube,1,0.0
1076,5,5,Direct,1,165.77
1077,1,4,Google Search,0,0.0
1077,2,4,Google Search,0,0.0
1077,3,4,Organic SEO,0,0.0
1077,4,4,YouTube,0,0.0
1078,1,3,Email,0,0.0
1078,2,3,Direct,0,0.0
1078,3,3,Direct,0,0.0
1079,1,2,Facebook,0,0.0
1079,2,2,Facebook,0,0.0
1080,1,2,Organic SEO,1,0.0
1080,2,2,YouTube,1,102.34
1081,1,2,Direct,1,0.0
1081,2,2,YouTube,1,416.91
1082,1,3,Email,1,0.0
1082,2,3,Google Search,1,0.0
1082,3,3,Facebook,1,51.12
1083,1,5,Organic SEO,0,0.0
1083,2,5,YouTube,0,0.0
1083,3,5,Organic SEO,0,0.0
1083,4,5,Organic SEO,0,0.0
1083,5,5,Instagram,0,0.0
1084,1,6,YouTube,0,0.0
1084,2,6,Facebook,0,0.0
1084,3,6,Facebook,0,0.0
1084,4,6,Direct,0,0.0
1084,5,6,YouTube,0,0.0
1084,6,6,Organic SEO,0,0.0
1085,1,2,Facebook,1,0.0
1085,2,2,Organic SEO,1,50.01
1086,1,3,Facebook,0,0.0
1086,2,3,Instagram,0,0.0
1086,3,3,Email,0,0.0
1087,1,4,Google Search,0,0.0
1087,2,4,Direct,0,0.0
1087,3,4,Organic SEO,0,0.0
1087,4,4,Facebook,0,0.0
1088,1,4,Instagram,0,0.0
1088,2,4,Google Search,0,0.0
1088,3,4,Facebook,0,0.0
1088,4,4,Instagram,0,0.0
1089,1,4,Facebook,1,0.0
1089,2,4,YouTube,1,0.0
1089,3,4,Email,1,0.0
1089,4,4,Direct,1,59.17
1090,1,1,Facebook,0,0.0
1091,1,2,Email,0,0.0
1091,2,2,Facebook,0,0.0
1092,1,4,Google Search,1,0.0
1092,2,4,Instagram,1,0.0
1092,3,4,Facebook,1,0.0
1092,4,4,YouTube,1,20.35
1093,1,3,Google Search,0,0.0
1093,2,3,Direct,0,0.0
1093,3,3,YouTube,0,0.0
1094,1,2,Email,0,0.0
1094,2,2,Google Search,0,0.0
1095,1,3,Google Search,1,0.0
1095,2,3,Direct,1,0.0
1095,3,3,Instagram,1,62.3
1096,1,3,Facebook,0,0.0
1096,2,3,Email,0,0.0
1096,3,3,Facebook,0,0.0
1097,1,5,Organic SEO,0,0.0
1097,2,5,YouTube,0,0.0
1097,3,5,Instagram,0,0.0
1097,4,5,Facebook,0,0.0
1097,5,5,Email,0,0.0
1098,1,2,YouTube,1,0.0
1098,2,2,Direct,1,52.91
1099,1,6,Email,0,0.0
1099,2,6,Organic SEO,0,0.0
1099,3,6,Facebook,0,0.0
1099,4,6,Instagram,0,0.0
1099,5,6,Facebook,0,0.0
1099,6,6,Organic SEO,0,0.0
1100,1,5,Organic SEO,0,0.0
1100,2,5,Email,0,0.0
1100,3,5,Google Search,0,0.0
1100,4,5,Organic SEO,0,0.0
1100,5,5,Direct,0,0.0
1101,1,4,Instagram,0,0.0
1101,2,4,Instagram,0,0.0
1101,3,4,Direct,0,0.0
1101,4,4,Direct,0,0.0
1102,1,2,Google Search,0,0.0
1102,2,2,Direct,0,0.0
1103,1,4,Organic SEO,1,0.0
1103,2,4,Google Search,1,0.0
1103,3,4,Email,1,0.0
1103,4,4,YouTube,1,100.01
1104,1,4,YouTube,0,0.0
1104,2,4,Facebook,0,0.0
1104,3,4,Instagram,0,0.0
1104,4,4,Instagram,0,0.0
1105,1,4,Instagram,0,0.0
1105,2,4,Google Search,0,0.0
1105,3,4,YouTube,0,0.0
1105,4,4,Facebook,0,0.0
1106,1,6,Instagram,1,0.0
1106,2,6,YouTube,1,0.0
1106,3,6,Organic SEO,1,0.0
1106,4,6,Google Search,1,0.0
1106,5,6,Organic SEO,1,0.0
1106,6,6,Email,1,114.35
1107,1,4,Direct,1,0.0
1107,2,4,YouTube,1,0.0
1107,3,4,YouTube,1,0.0
1107,4,4,YouTube,1,334.73
1108,1,6,Google Search,0,0.0
1108,2,6,Organic SEO,0,0.0
1108,3,6,Direct,0,0.0
1108,4,6,Google Search,0,0.0
1108,5,6,Organic SEO,0,0.0
1108,6,6,YouTube,0,0.0
1109,1,1,Email,0,0.0
1110,1,1,Email,1,175.09
1111,1,5,YouTube,0,0.0
1111,2,5,Instagram,0,0.0
1111,3,5,Direct,0,0.0
1111,4,5,Google Search,0,0.0
1111,5,5,Email,0,0.0
1112,1,6,Instagram,1,0.0
1112,2,6,Organic SEO,1,0.0
1112,3,6,YouTube,1,0.0
1112,4,6,Organic SEO,1,0.0
1112,5,6,Facebook,1,0.0
1112,6,6,Direct,1,60.11
1113,1,3,Organic SEO,1,0.0
1113,2,3,Instagram,1,0.0
1113,3,3,Email,1,48.0
1114,1,3,Email,1,0.0
1114,2,3,Instagram,1,0.0
1114,3,3,Instagram,1,127.02
1115,1,6,Instagram,0,0.0
1115,2,6,Direct,0,0.0
1115,3,6,Organic SEO,0,0.0
1115,4,6,Instagram,0,0.0
1115,5,6,Email,0,0.0
1115,6,6,YouTube,0,0.0
1116,1,1,Facebook,0,0.0
1117,1,1,Google Search,0,0.0
1118,1,3,Organic SEO,1,0.0
1118,2,3,Google Search,1,0.0
1118,3,3,Facebook,1,35.72
1119,1,2,Instagram,0,0.0
1119,2,2,Organic SEO,0,0.0
1120,1,6,Google Search,0,0.0
1120,2,6,Email,0,0.0
1120,3,6,YouTube,0,0.0
1120,4,6,Organic SEO,0,0.0
1120,5,6,Instagram,0,0.0
1120,6,6,Email,0,0.0
1121,1,1,Email,1,324.41
1122,1,2,Direct,1,0.0
1122,2,2,Instagram,1,205.53
1123,1,5,Email,0,0.0
1123,2,5,YouTube,0,0.0
1123,3,5,Email,0,0.0
1123,4,5,YouTube,0,0.0
1123,5,5,YouTube,0,0.0
1124,1,4,Instagram,0,0.0
1124,2,4,Instagram,0,0.0
1124,3,4,Organic SEO,0,0.0
1124,4,4,Email,0,0.0
1125,1,2,Instagram,0,0.0
1125,2,2,Organic SEO,0,0.0
1126,1,1,Facebook,1,64.82
1127,1,2,YouTube,0,0.0
1127,2,2,Facebook,0,0.0
1128,1,2,Organic SEO,0,0.0
1128,2,2,Direct,0,0.0
1129,1,6,Direct,0,0.0
1129,2,6,Facebook,0,0.0
1129,3,6,Google Search,0,0.0
1129,4,6,Organic SEO,0,0.0
1129,5,6,YouTube,0,0.0
1129,6,6,Instagram,0,0.0
1130,1,2,Instagram,1,0.0
1130,2,2,Google Search,1,27.13
1131,1,3,Facebook,0,0.0
1131,2,3,Instagram,0,0.0
1131,3,3,Organic SEO,0,0.0
1132,1,1,Organic SEO,0,0.0
1133,1,4,Direct,0,0.0
1133,2,4,Organic SEO,0,0.0
1133,3,4,Organic SEO,0,0.0
1133,4,4,Facebook,0,0.0
1134,1,5,Organic SEO,0,0.0
1134,2,5,Email,0,0.0
1134,3,5,YouTube,0,0.0
1134,4,5,Instagram,0,0.0
1134,5,5,Email,0,0.0
1135,1,5,YouTube,1,0.0
1135,2,5,Direct,1,0.0
1135,3,5,Direct,1,0.0
1135,4,5,Organic SEO,1,0.0
1135,5,5,Email,1,232.23
1136,1,4,Organic SEO,0,0.0
1136,2,4,Google Search,0,0.0
1136,3,4,Instagram,0,0.0
1136,4,4,Email,0,0.0
1137,1,2,Instagram,1,0.0
1137,2,2,Google Search,1,83.08
1138,1,6,Facebook,0,0.0
1138,2,6,Instagram,0,0.0
1138,3,6,Direct,0,0.0
1138,4,6,Direct,0,0.0
1138,5,6,Facebook,0,0.0
1138,6,6,Google Search,0,0.0
1139,1,6,YouTube,0,0.0
1139,2,6,Google Search,0,0.0
1139,3,6,Instagram,0,0.0
1139,4,6,Facebook,0,0.0
1139,5,6,Email,0,0.0
1139,6,6,YouTube,0,0.0
1140,1,6,Email,0,0.0
1140,2,6,Facebook,0,0.0
1140,3,6,Direct,0,0.0
1140,4,6,Email,0,0.0
1140,5,6,Email,0,0.0
1140,6,6,Facebook,0,0.0
1141,1,4,Organic SEO,0,0.0
1141,2,4,Google Search,0,0.0
1141,3,4,Direct,0,0.0
1141,4,4,Instagram,0,0.0
1142,1,4,Email,0,0.0
1142,2,4,Direct,0,0.0
1142,3,4,Organic SEO,0,0.0
1142,4,4,Email,0,0.0
1143,1,2,Direct,1,0.0
1143,2,2,YouTube,1,214.11
1144,1,3,Instagram,1,0.0
1144,2,3,Organic SEO,1,0.0
1144,3,3,Organic SEO,1,29.49
1145,1,5,Direct,0,0.0
1145,2,5,Google Search,0,0.0
1145,3,5,Email,0,0.0
1145,4,5,Organic SEO,0,0.0
1145,5,5,Email,0,0.0
1146,1,6,Instagram,0,0.0
1146,2,6,Organic SEO,0,0.0
1146,3,6,Facebook,0,0.0
1146,4,6,Direct,0,0.0
1146,5,6,Email,0,0.0
1146,6,6,Instagram,0,0.0
1147,1,3,Direct,0,0.0
1147,2,3,Email,0,0.0
1147,3,3,Instagram,0,0.0
1148,1,1,Direct,1,59.17
1149,1,3,Organic SEO,0,0.0
1149,2,3,Direct,0,0.0
1149,3,3,Instagram,0,0.0
1150,1,3,Email,1,0.0
1150,2,3,Instagram,1,0.0
1150,3,3,YouTube,1,90.35
1151,1,1,Direct,0,0.0
1152,1,1,YouTube,0,0.0
1153,1,4,Instagram,0,0.0
1153,2,4,Organic SEO,0,0.0
1153,3,4,YouTube,0,0.0
1153,4,4,Instagram,0,0.0
1154,1,1,Email,0,0.0
1155,1,1,Direct,1,93.03
1156,1,1,Facebook,0,0.0
1157,1,6,Google Search,1,0.0
1157,2,6,Facebook,1,0.0
1157,3,6,Facebook,1,0.0
1157,4,6,Email,1,0.0
1157,5,6,Organic SEO,1,0.0
1157,6,6,Email,1,65.69
1158,1,5,YouTube,0,0.0
1158,2,5,Google Search,0,0.0
1158,3,5,Facebook,0,0.0
1158,4,5,YouTube,0,0.0
1158,5,5,Direct,0,0.0
1159,1,2,Instagram,0,0.0
1159,2,2,Organic SEO,0,0.0
1160,1,6,Direct,1,0.0
1160,2,6,Facebook,1,0.0
1160,3,6,YouTube,1,0.0
1160,4,6,Email,1,0.0
1160,5,6,Instagram,1,0.0
1160,6,6,Email,1,139.21
1161,1,2,Instagram,0,0.0
1161,2,2,Email,0,0.0
1162,1,3,Organic SEO,0,0.0
1162,2,3,Facebook,0,0.0
1162,3,3,Facebook,0,0.0
1163,1,2,Direct,0,0.0
1163,2,2,Instagram,0,0.0
1164,1,5,Direct,0,0.0
1164,2,5,YouTube,0,0.0
1164,3,5,YouTube,0,0.0
1164,4,5,Direct,0,0.0
1164,5,5,Email,0,0.0
1165,1,1,Direct,0,0.0
1166,1,4,Email,0,0.0
