id_student,code_module,code_presentation,risk_tier,dropout_risk_score,total_clicks,avg_score,submissions,active_days,num_of_prev_attempts,final_result
592458,FFF,2013J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
575421,BBB,2013J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
351293,FFF,2014J,Critical,9.6,1.0,0.0,0.0,1.0,2,Withdrawn
620546,BBB,2014B,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
2071670,FFF,2014J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
323025,DDD,2014J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
331526,DDD,2014J,Critical,9.6,2.0,0.0,0.0,1.0,0,Withdrawn
624298,BBB,2014B,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
540885,DDD,2014J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
522784,BBB,2014J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
2464727,CCC,2014B,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
694415,FFF,2014J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
564930,BBB,2013J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
590494,FFF,2013J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
558974,BBB,2013B,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
347410,FFF,2013B,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
641540,BBB,2014J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
632431,BBB,2014J,Critical,9.6,0.0,0.0,0.0,0.0,1,Withdrawn
49670,FFF,2013J,Critical,9.6,33.0,0.0,0.0,1.0,0,Withdrawn
623319,BBB,2014J,Critical,9.6,1.0,0.0,0.0,1.0,0,Withdrawn
626597,BBB,2014J,Critical,9.6,0.0,0.0,0.0,0.0,1,Withdrawn
628685,DDD,2014J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
636590,DDD,2014J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
583081,FFF,2013J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
631190,BBB,2014B,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
629340,BBB,2014B,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
629484,BBB,2014B,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
629574,BBB,2014B,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
587659,FFF,2013J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
512924,BBB,2013B,Critical,9.6,0.0,0.0,0.0,0.0,1,Withdrawn
695764,FFF,2014J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
396136,FFF,2014J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
418486,FFF,2014J,Critical,9.6,2.0,0.0,0.0,1.0,2,Withdrawn
624549,BBB,2014B,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
624572,BBB,2014B,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
624950,BBB,2014B,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
623392,BBB,2014B,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
43011,FFF,2013B,Critical,9.6,0.0,0.0,0.0,0.0,2,Withdrawn
49095,FFF,2013B,Critical,9.6,0.0,0.0,0.0,0.0,2,Withdrawn
108947,CCC,2014B,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
688942,EEE,2014J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
645850,DDD,2014J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
646077,DDD,2014J,Critical,9.6,3.0,0.0,0.0,1.0,0,Withdrawn
496815,FFF,2014J,Critical,9.6,0.0,0.0,0.0,0.0,2,Withdrawn
590555,FFF,2013J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
590571,FFF,2013J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
590815,FFF,2013J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
695574,FFF,2014J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
509130,BBB,2013B,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
567598,BBB,2013J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
569426,BBB,2013J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
2363561,BBB,2014B,Critical,9.6,0.0,0.0,0.0,0.0,1,Withdrawn
560559,BBB,2013J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
564791,BBB,2013J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
654828,DDD,2014J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
690559,FFF,2014J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
523789,BBB,2013B,Critical,9.6,0.0,0.0,0.0,0.0,1,Withdrawn
697120,EEE,2014J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
1953275,EEE,2014J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
641716,EEE,2014J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
2344216,BBB,2014J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
2145101,BBB,2014J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
2169127,BBB,2014J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
690687,FFF,2014J,Critical,9.6,3.0,0.0,0.0,1.0,0,Withdrawn
677449,DDD,2014J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
628022,CCC,2014B,Critical,9.6,8.0,0.0,0.0,1.0,0,Withdrawn
681638,DDD,2014J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
683340,DDD,2014J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
535526,BBB,2013B,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
688937,FFF,2014J,Critical,9.6,1.0,0.0,0.0,1.0,0,Withdrawn
555995,BBB,2013B,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
675127,FFF,2014J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
511859,FFF,2014J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
580658,FFF,2013J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
633883,BBB,2014B,Critical,9.6,7.0,0.0,0.0,1.0,0,Withdrawn
633912,BBB,2014B,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
543604,FFF,2013B,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
142998,DDD,2013J,Critical,9.6,7.0,0.0,0.0,1.0,1,Withdrawn
688672,CCC,2014J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
296813,DDD,2013J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
595041,GGG,2014J,Critical,9.6,1.0,0.0,0.0,1.0,1,Withdrawn
685663,CCC,2014J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
683912,FFF,2014J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
2291034,BBB,2013J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
655829,BBB,2014J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
596241,BBB,2013J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
598199,BBB,2013J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
551492,FFF,2013B,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
648477,FFF,2014J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
651611,FFF,2014J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
681971,BBB,2014J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
567145,BBB,2013J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
552939,BBB,2013B,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
678127,FFF,2014J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
625267,CCC,2014B,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
625774,CCC,2014B,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
688615,DDD,2014J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
688672,DDD,2014J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
2626511,BBB,2014B,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
574950,FFF,2013J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
524496,BBB,2013B,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
651602,GGG,2014J,Critical,9.6,3.0,0.0,0.0,1.0,0,Withdrawn
641613,DDD,2014J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
2417841,BBB,2014B,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
576681,FFF,2013J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
574306,BBB,2014J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
687448,FFF,2014J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
540594,BBB,2013B,Critical,9.6,11.0,0.0,0.0,1.0,0,Withdrawn
565977,FFF,2013J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
568444,FFF,2013J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
65807,BBB,2014J,Critical,9.6,0.0,0.0,0.0,0.0,2,Withdrawn
541842,BBB,2013J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
305974,CCC,2014B,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
243351,CCC,2014B,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
373633,BBB,2013J,Critical,9.6,0.0,0.0,0.0,0.0,2,Withdrawn
644834,FFF,2014J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
422505,BBB,2013J,Critical,9.6,0.0,0.0,0.0,0.0,1,Withdrawn
430352,BBB,2013J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
437030,BBB,2013J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
2106468,DDD,2014J,Critical,9.6,0.0,0.0,0.0,0.0,2,Withdrawn
686799,FFF,2014J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
686852,FFF,2014J,Critical,9.6,1.0,0.0,0.0,1.0,0,Withdrawn
2283212,DDD,2013B,Critical,9.6,0.0,0.0,0.0,0.0,1,Withdrawn
2298696,DDD,2013B,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
695760,CCC,2014J,Critical,9.6,1.0,0.0,0.0,1.0,0,Withdrawn
697120,CCC,2014J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
46633,DDD,2013J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
693836,CCC,2014J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
604678,FFF,2014B,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
610267,FFF,2014B,Critical,9.6,13.0,0.0,0.0,1.0,0,Withdrawn
612254,FFF,2014B,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
551601,BBB,2013B,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
621307,FFF,2014J,Critical,9.6,0.0,0.0,0.0,0.0,1,Withdrawn
569256,BBB,2014J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
679037,EEE,2014J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
551724,BBB,2013B,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
680333,EEE,2014J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
618858,BBB,2014J,Critical,9.6,0.0,0.0,0.0,0.0,1,Withdrawn
615016,BBB,2014J,Critical,9.6,0.0,0.0,0.0,0.0,1,Withdrawn
243351,FFF,2013J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
601285,BBB,2014J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
442144,BBB,2013J,Critical,9.6,0.0,0.0,0.0,0.0,2,Withdrawn
467330,BBB,2013J,Critical,9.6,0.0,0.0,0.0,0.0,2,Withdrawn
591912,BBB,2013J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
563239,FFF,2013J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
565608,FFF,2013J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
531287,BBB,2013J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
606025,CCC,2014B,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
572186,EEE,2013J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
541573,BBB,2013B,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
572658,EEE,2013J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
695794,DDD,2014J,Critical,9.6,7.0,0.0,0.0,1.0,0,Withdrawn
618514,CCC,2014B,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
584913,CCC,2014B,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
589484,EEE,2013J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
543365,BBB,2013B,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
598582,FFF,2014J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
426340,BBB,2014J,Critical,9.6,0.0,0.0,0.0,0.0,2,Withdrawn
550676,BBB,2013B,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
521209,BBB,2013J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
521456,BBB,2013J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
683547,FFF,2014J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
596245,FFF,2014J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
543896,BBB,2013B,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
685683,FFF,2014J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
2435050,EEE,2013J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
2610857,EEE,2013J,Critical,9.6,1.0,0.0,0.0,1.0,0,Withdrawn
321112,EEE,2014B,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
575469,EEE,2013J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
577352,EEE,2013J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
583844,EEE,2013J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
584115,EEE,2013J,Critical,9.6,6.0,0.0,0.0,1.0,0,Withdrawn
321112,CCC,2014B,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
651156,EEE,2014J,Critical,9.6,2.0,0.0,0.0,1.0,0,Withdrawn
552420,BBB,2013B,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
417677,BBB,2013J,Critical,9.6,0.0,0.0,0.0,0.0,1,Withdrawn
596744,BBB,2014J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
578445,BBB,2014J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
483135,BBB,2013J,Critical,9.6,0.0,0.0,0.0,0.0,1,Withdrawn
510545,EEE,2014B,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
553914,EEE,2014B,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
546786,BBB,2013B,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
546892,BBB,2013B,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
547052,BBB,2013B,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
682142,FFF,2014J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
445728,FFF,2013J,Critical,9.6,9.0,0.0,0.0,1.0,0,Withdrawn
507944,BBB,2013J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
544955,FFF,2013B,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
555830,DDD,2013B,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
167123,DDD,2013B,Critical,9.6,0.0,0.0,0.0,0.0,1,Withdrawn
520026,DDD,2013B,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
539224,DDD,2013B,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
678114,BBB,2014J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
535981,FFF,2013B,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
675627,BBB,2014J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
649523,FFF,2014J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
654259,BBB,2014J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
613106,FFF,2014B,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
626047,FFF,2014B,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
653230,GGG,2014J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
549156,DDD,2013B,Critical,9.6,21.0,0.0,0.0,1.0,0,Withdrawn
649764,FFF,2014J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
674548,BBB,2014J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
255449,EEE,2014J,Critical,9.6,15.0,0.0,0.0,1.0,1,Withdrawn
467291,FFF,2013J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
513648,BBB,2013J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
514824,BBB,2013J,Critical,9.6,0.0,0.0,0.0,0.0,1,Withdrawn
682524,FFF,2014J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
682596,FFF,2014J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
489966,BBB,2013J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
606025,EEE,2014B,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
609241,EEE,2014B,Critical,9.6,0.0,0.0,0.0,0.0,1,Withdrawn
543628,CCC,2014B,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
618514,EEE,2014B,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
618701,EEE,2014B,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
540937,CCC,2014B,Critical,9.6,1.0,0.0,0.0,1.0,0,Withdrawn
683144,FFF,2014J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
683427,FFF,2014J,Critical,9.6,1.0,0.0,0.0,1.0,0,Withdrawn
627443,FFF,2014J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
680374,FFF,2014J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
184236,BBB,2013J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
678795,BBB,2014J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
533458,FFF,2013B,Critical,9.6,2.0,0.0,0.0,1.0,0,Withdrawn
677706,BBB,2014J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
626422,FFF,2014B,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
598596,BBB,2013J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
599456,BBB,2013J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
614661,FFF,2014B,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
610770,BBB,2013J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
607861,BBB,2013J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
617647,FFF,2014B,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
600844,BBB,2013J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
625341,FFF,2014B,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
412431,DDD,2013B,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
423544,FFF,2013J,Critical,9.6,0.0,0.0,0.0,0.0,0,Withdrawn
600218,BBB,2013J,Critical,9.59,11.0,0.0,0.0,2.0,0,Withdrawn
617406,FFF,2014B,Critical,9.59,78.0,0.0,0.0,2.0,0,Withdrawn
602631,BBB,2013J,Critical,9.59,17.0,0.0,0.0,3.0,0,Withdrawn
553196,BBB,2014J,Critical,9.59,40.0,0.0,0.0,2.0,2,Withdrawn
622398,EEE,2014B,Critical,9.59,27.0,0.0,0.0,2.0,0,Withdrawn
604523,BBB,2013J,Critical,9.59,46.0,0.0,0.0,2.0,0,Withdrawn
685639,DDD,2014J,Critical,9.59,4.0,0.0,0.0,2.0,0,Withdrawn
626438,CCC,2014B,Critical,9.59,35.0,0.0,0.0,2.0,0,Withdrawn
695760,EEE,2014J,Critical,9.59,10.0,0.0,0.0,2.0,0,Withdrawn
440591,CCC,2014B,Critical,9.59,7.0,0.0,0.0,2.0,0,Withdrawn
547267,BBB,2013B,Critical,9.59,30.0,0.0,0.0,2.0,0,Withdrawn
494335,FFF,2013J,Critical,9.59,19.0,0.0,0.0,2.0,1,Withdrawn
647887,EEE,2014J,Critical,9.59,11.0,0.0,0.0,3.0,0,Withdrawn
590436,EEE,2013J,Critical,9.59,13.0,0.0,0.0,3.0,0,Withdrawn
1400592,EEE,2013J,Critical,9.59,71.0,0.0,0.0,2.0,0,Withdrawn
2115680,EEE,2013J,Critical,9.59,9.0,0.0,0.0,3.0,0,Withdrawn
349924,BBB,2014J,Critical,9.59,40.0,1.0,1.0,6.0,1,Withdrawn
685663,FFF,2014J,Critical,9.59,9.0,0.0,0.0,2.0,0,Withdrawn
542602,BBB,2013B,Critical,9.59,40.0,0.0,0.0,1.0,0,Withdrawn
552069,BBB,2013B,Critical,9.59,34.0,0.0,0.0,2.0,0,Withdrawn
651839,EEE,2014J,Critical,9.59,29.0,0.0,0.0,1.0,0,Withdrawn
542081,BBB,2013B,Critical,9.59,42.0,0.0,0.0,2.0,0,Withdrawn
679938,FFF,2014J,Critical,9.59,36.0,0.0,0.0,3.0,0,Withdrawn
574871,FFF,2013J,Critical,9.59,130.0,0.0,0.0,2.0,0,Withdrawn
552865,BBB,2013J,Critical,9.59,2.0,0.0,0.0,2.0,0,Withdrawn
2277941,BBB,2014B,Critical,9.59,6.0,0.0,0.0,3.0,0,Withdrawn
622398,CCC,2014B,Critical,9.59,7.0,0.0,0.0,2.0,0,Withdrawn
675471,DDD,2014J,Critical,9.59,13.0,0.0,0.0,4.0,0,Withdrawn
683696,GGG,2014J,Critical,9.59,18.0,0.0,0.0,2.0,0,Withdrawn
535789,DDD,2013B,Critical,9.59,23.0,0.0,0.0,4.0,0,Withdrawn
532067,DDD,2013B,Critical,9.59,44.0,0.0,0.0,3.0,0,Withdrawn
25629,BBB,2014B,Critical,9.59,16.0,0.0,0.0,3.0,1,Withdrawn
647887,CCC,2014J,Critical,9.59,11.0,0.0,0.0,3.0,0,Withdrawn
651839,CCC,2014J,Critical,9.59,55.0,0.0,0.0,2.0,0,Withdrawn
690406,CCC,2014J,Critical,9.59,10.0,0.0,0.0,3.0,0,Withdrawn
551137,FFF,2013B,Critical,9.59,43.0,0.0,0.0,3.0,0,Withdrawn
680522,BBB,2014J,Critical,9.59,36.0,0.0,0.0,3.0,0,Withdrawn
1338955,GGG,2014B,Critical,9.59,7.0,0.0,0.0,2.0,0,Withdrawn
576416,GGG,2014B,Critical,9.59,6.0,0.0,0.0,2.0,0,Withdrawn
509177,FFF,2013B,Critical,9.59,10.0,0.0,0.0,2.0,1,Withdrawn
584615,DDD,2013J,Critical,9.59,21.0,0.0,0.0,2.0,0,Withdrawn
398357,FFF,2014B,Critical,9.59,14.0,0.0,0.0,4.0,0,Withdrawn
648819,CCC,2014J,Critical,9.59,5.0,0.0,0.0,2.0,0,Withdrawn
621676,GGG,2014B,Critical,9.59,11.0,0.0,0.0,1.0,0,Withdrawn
648819,FFF,2014J,Critical,9.59,3.0,0.0,0.0,2.0,0,Withdrawn
626751,GGG,2014B,Critical,9.59,36.0,0.0,0.0,2.0,0,Withdrawn
518385,FFF,2013B,Critical,9.59,3.0,0.0,0.0,3.0,1,Withdrawn
590305,BBB,2013J,Critical,9.59,39.0,0.0,0.0,1.0,0,Withdrawn
466248,BBB,2014B,Critical,9.59,26.0,0.0,0.0,2.0,1,Withdrawn
2380602,FFF,2013J,Critical,9.59,7.0,0.0,0.0,3.0,1,Withdrawn
618119,GGG,2014B,Critical,9.59,4.0,0.0,0.0,2.0,0,Withdrawn
610913,DDD,2013J,Critical,9.59,75.0,0.0,0.0,2.0,0,Withdrawn
485306,DDD,2014B,Critical,9.59,42.0,0.0,0.0,3.0,0,Withdrawn
562139,BBB,2014B,Critical,9.59,39.0,0.0,0.0,2.0,0,Withdrawn
1813664,FFF,2013B,Critical,9.59,17.0,0.0,0.0,3.0,0,Withdrawn
696527,BBB,2014J,Critical,9.59,5.0,0.0,0.0,4.0,0,Withdrawn
2367887,FFF,2013B,Critical,9.59,70.0,0.0,0.0,3.0,0,Withdrawn
507685,BBB,2013B,Critical,9.59,12.0,0.0,0.0,2.0,0,Withdrawn
640712,BBB,2014J,Critical,9.59,15.0,0.0,0.0,3.0,0,Withdrawn
697529,FFF,2014J,Critical,9.59,5.0,0.0,0.0,4.0,0,Withdrawn
303341,DDD,2014J,Critical,9.59,39.0,0.0,0.0,3.0,0,Withdrawn
694464,FFF,2014J,Critical,9.59,15.0,0.0,0.0,2.0,0,Withdrawn
692976,FFF,2014J,Critical,9.59,81.0,0.0,0.0,3.0,0,Withdrawn
631941,BBB,2014B,Critical,9.59,52.0,0.0,0.0,2.0,0,Withdrawn
590898,FFF,2013J,Critical,9.59,3.0,0.0,0.0,2.0,0,Withdrawn
631486,DDD,2014J,Critical,9.59,20.0,0.0,0.0,3.0,0,Withdrawn
634298,BBB,2014B,Critical,9.59,22.0,0.0,0.0,3.0,0,Withdrawn
690406,EEE,2014J,Critical,9.59,41.0,0.0,0.0,3.0,0,Withdrawn
531000,BBB,2013B,Critical,9.59,8.0,0.0,0.0,2.0,0,Withdrawn
647968,DDD,2014J,Critical,9.59,8.0,0.0,0.0,3.0,0,Withdrawn
656576,BBB,2014J,Critical,9.59,17.0,0.0,0.0,2.0,0,Withdrawn
488694,DDD,2013B,Critical,9.59,87.0,0.0,0.0,1.0,0,Withdrawn
2338614,GGG,2014J,Critical,9.58,51.0,0.0,0.0,5.0,0,Withdrawn
528071,FFF,2013B,Critical,9.58,67.0,0.0,0.0,7.0,0,Withdrawn
405963,FFF,2014B,Critical,9.58,84.0,0.0,0.0,5.0,1,Withdrawn
691663,BBB,2014J,Critical,9.58,33.0,0.0,0.0,4.0,0,Withdrawn
482580,FFF,2013J,Critical,9.58,38.0,0.0,0.0,7.0,0,Withdrawn
633527,CCC,2014B,Critical,9.58,21.0,0.0,0.0,7.0,0,Withdrawn
135335,AAA,2014J,Critical,9.58,16.0,0.0,0.0,5.0,1,Withdrawn
626777,FFF,2014B,Critical,9.58,74.0,0.0,0.0,5.0,0,Withdrawn
2415962,BBB,2013B,Critical,9.58,79.0,0.0,0.0,3.0,0,Withdrawn
