id_student,code_module,code_presentation,risk_tier,dropout_risk_score,final_result
470982,AAA,2014J,Medium,4.88,Pass
476603,AAA,2014J,Medium,4.43,Distinction
481022,AAA,2014J,Medium,5.4,Fail
483800,AAA,2014J,Medium,4.56,Pass
484897,AAA,2014J,Medium,4.59,Pass
485962,AAA,2014J,Medium,4.25,Pass
488382,AAA,2014J,Critical,9.47,Withdrawn
488990,AAA,2014J,Medium,4.88,Pass
500113,AAA,2014J,Medium,4.57,Pass
503889,AAA,2014J,Medium,4.31,Pass
514526,AAA,2014J,Critical,9.46,Withdrawn
518808,AAA,2014J,Medium,4.36,Pass
522482,AAA,2014J,Critical,7.77,Withdrawn
527100,AAA,2014J,Medium,4.13,Distinction
527801,AAA,2014J,Medium,4.96,Fail
533068,AAA,2014J,Medium,4.83,Pass
537081,AAA,2014J,Medium,4.83,Fail
544253,AAA,2014J,Medium,4.11,Pass
548120,AAA,2014J,Medium,4.38,Pass
561467,AAA,2014J,Critical,9.25,Withdrawn
567922,AAA,2014J,Critical,9.43,Withdrawn
569505,AAA,2014J,Medium,3.76,Distinction
570317,AAA,2014J,Medium,4.44,Pass
574505,AAA,2014J,Medium,5.22,Pass
588477,AAA,2014J,Medium,3.87,Pass
593846,AAA,2014J,Critical,7.76,Withdrawn
593987,AAA,2014J,Medium,4.4,Fail
596288,AAA,2014J,Medium,4.55,Pass
598070,AAA,2014J,Critical,9.46,Withdrawn
603834,AAA,2014J,Medium,4.91,Pass
603861,AAA,2014J,Critical,7.84,Withdrawn
608440,AAA,2014J,Critical,9.4,Withdrawn
623710,AAA,2014J,Critical,9.53,Withdrawn
623840,AAA,2014J,Medium,4.42,Pass
626240,AAA,2014J,Medium,4.95,Pass
628088,AAA,2014J,Critical,7.63,Withdrawn
628312,AAA,2014J,Critical,9.32,Withdrawn
630142,AAA,2014J,High,7.42,Withdrawn
637665,AAA,2014J,Medium,4.46,Pass
639053,AAA,2014J,Medium,4.8,Pass
642878,AAA,2014J,Critical,8.3,Withdrawn
648130,AAA,2014J,Critical,7.92,Withdrawn
676546,AAA,2014J,Critical,7.61,Withdrawn
677186,AAA,2014J,Medium,4.91,Pass
677281,AAA,2014J,High,6.28,Fail
684180,AAA,2014J,Medium,4.99,Pass
687698,AAA,2014J,Medium,5.22,Pass
696073,AAA,2014J,Medium,4.39,Pass
696578,AAA,2014J,Critical,7.5,Withdrawn
721259,AAA,2014J,Critical,7.72,Withdrawn
852847,AAA,2014J,High,5.54,Fail
998493,AAA,2014J,Low,3.31,Pass
1045203,AAA,2014J,Medium,4.13,Pass
1112555,AAA,2014J,Medium,4.42,Pass
1183831,AAA,2014J,High,7.35,Withdrawn
1268696,AAA,2014J,Medium,4.85,Pass
1336190,AAA,2014J,High,6.13,Pass
1352868,AAA,2014J,Medium,4.61,Pass
1398979,AAA,2014J,High,6.82,Withdrawn
1456619,AAA,2014J,Critical,7.93,Withdrawn
1469279,AAA,2014J,Critical,9.47,Withdrawn
1471214,AAA,2014J,Medium,4.63,Pass
1472925,AAA,2014J,Medium,4.81,Pass
1484804,AAA,2014J,Medium,4.39,Pass
1511033,AAA,2014J,Medium,4.62,Pass
1576513,AAA,2014J,Low,2.64,Distinction
1609002,AAA,2014J,Medium,4.24,Pass
1629771,AAA,2014J,Medium,4.43,Distinction
1676594,AAA,2014J,Critical,9.3,Withdrawn
1686551,AAA,2014J,Critical,7.64,Withdrawn
1689639,AAA,2014J,Critical,7.56,Withdrawn
1715896,AAA,2014J,Medium,3.68,Pass
1721270,AAA,2014J,Medium,4.89,Pass
1757766,AAA,2014J,Medium,4.26,Pass
1773377,AAA,2014J,Medium,4.41,Pass
1799111,AAA,2014J,Medium,4.29,Pass
1818673,AAA,2014J,Medium,4.68,Fail
1839386,AAA,2014J,Critical,8.61,Withdrawn
1926668,AAA,2014J,Medium,4.72,Pass
1947156,AAA,2014J,Medium,4.33,Pass
1967783,AAA,2014J,Medium,4.49,Pass
1970390,AAA,2014J,Medium,3.98,Pass
1975209,AAA,2014J,Medium,4.38,Pass
2010232,AAA,2014J,Medium,3.78,Pass
2045084,AAA,2014J,Medium,4.92,Fail
2057803,AAA,2014J,Medium,4.29,Pass
2073016,AAA,2014J,Medium,5.08,Fail
2085209,AAA,2014J,Low,3.35,Pass
2086400,AAA,2014J,Medium,3.92,Pass
2139353,AAA,2014J,Medium,4.62,Pass
2148681,AAA,2014J,Medium,4.39,Pass
2158048,AAA,2014J,Critical,7.59,Withdrawn
2158196,AAA,2014J,Critical,8.17,Withdrawn
2165164,AAA,2014J,Medium,4.59,Pass
2168833,AAA,2014J,Critical,8.91,Withdrawn
2207874,AAA,2014J,Medium,5.17,Fail
2240349,AAA,2014J,Medium,4.23,Pass
2244332,AAA,2014J,Low,2.95,Distinction
2273119,AAA,2014J,Critical,8.6,Withdrawn
2277857,AAA,2014J,Medium,4.26,Pass
2297896,AAA,2014J,Medium,4.78,Pass
2313257,AAA,2014J,Critical,9.49,Withdrawn
2318055,AAA,2014J,Medium,4.33,Pass
2330254,AAA,2014J,Medium,4.26,Pass
2355470,AAA,2014J,Medium,4.95,Pass
2358969,AAA,2014J,Medium,4.42,Pass
2363863,AAA,2014J,Medium,3.95,Distinction
2365101,AAA,2014J,Critical,9.6,Withdrawn
2369415,AAA,2014J,Medium,4.52,Pass
2375975,AAA,2014J,Medium,4.04,Pass
2397661,AAA,2014J,Medium,5.15,Pass
2398313,AAA,2014J,Medium,4.09,Pass
2404408,AAA,2014J,Medium,5.14,Fail
2425993,AAA,2014J,Medium,4.77,Pass
2429854,AAA,2014J,Medium,5.4,Fail
2432796,AAA,2014J,Medium,4.72,Pass
2434159,AAA,2014J,Medium,5.1,Pass
2436812,AAA,2014J,Medium,5.22,Fail
2467267,AAA,2014J,Medium,4.93,Pass
2470694,AAA,2014J,Medium,4.84,Fail
2473538,AAA,2014J,Medium,4.81,Pass
2474849,AAA,2014J,Critical,8.91,Withdrawn
2494700,AAA,2014J,Medium,3.76,Pass
2500258,AAA,2014J,Medium,4.23,Pass
2507842,AAA,2014J,Critical,7.51,Withdrawn
2509639,AAA,2014J,Medium,4.54,Pass
2514368,AAA,2014J,Medium,4.48,Distinction
2514898,AAA,2014J,Medium,4.42,Pass
2521865,AAA,2014J,Medium,4.35,Pass
2522927,AAA,2014J,Medium,4.04,Pass
2540168,AAA,2014J,Critical,8.17,Withdrawn
2546445,AAA,2014J,Critical,7.5,Withdrawn
2551797,AAA,2014J,Medium,4.72,Pass
2551932,AAA,2014J,Critical,8.15,Withdrawn
2569324,AAA,2014J,Medium,4.59,Pass
2574990,AAA,2014J,Medium,4.65,Fail
2576122,AAA,2014J,Medium,5.07,Fail
2578676,AAA,2014J,Medium,4.54,Pass
2581477,AAA,2014J,Medium,4.26,Pass
2584873,AAA,2014J,Medium,4.5,Pass
2595841,AAA,2014J,Medium,4.86,Fail
2596621,AAA,2014J,Low,2.96,Pass
2601889,AAA,2014J,Medium,3.94,Pass
2602338,AAA,2014J,Medium,4.78,Fail
2606802,AAA,2014J,High,5.62,Fail
2624961,AAA,2014J,Medium,4.77,Fail
2630087,AAA,2014J,Critical,9.27,Withdrawn
2633226,AAA,2014J,Medium,4.98,Pass
2642616,AAA,2014J,Medium,4.72,Pass
2642935,AAA,2014J,Medium,3.62,Distinction
2648611,AAA,2014J,Medium,4.3,Pass
2649800,AAA,2014J,Medium,4.64,Pass
2654628,AAA,2014J,Medium,4.47,Pass
2677624,AAA,2014J,Medium,4.66,Pass
2680312,AAA,2014J,Medium,3.76,Pass
2688166,AAA,2014J,Medium,4.93,Pass
2690062,AAA,2014J,Critical,8.05,Withdrawn
2692514,AAA,2014J,Medium,3.64,Pass
2694788,AAA,2014J,Medium,5.49,Fail
23629,BBB,2013B,Medium,4.81,Fail
25107,BBB,2013B,Medium,3.94,Pass
27891,BBB,2013B,Critical,7.82,Withdrawn
29144,BBB,2013B,Medium,4.03,Fail
31663,BBB,2013B,Low,3.15,Pass
33666,BBB,2013B,High,7.48,Withdrawn
34229,BBB,2013B,Medium,4.42,Pass
34353,BBB,2013B,Medium,4.06,Fail
34431,BBB,2013B,Critical,7.67,Withdrawn
34694,BBB,2013B,Critical,9.53,Withdrawn
34756,BBB,2013B,Critical,8.03,Withdrawn
34863,BBB,2013B,Medium,4.48,Pass
35812,BBB,2013B,Medium,5.03,Fail
39655,BBB,2013B,Medium,4.23,Distinction
50993,BBB,2013B,Medium,5.27,Fail
52899,BBB,2013B,High,7.25,Withdrawn
58089,BBB,2013B,Medium,4.75,Fail
62631,BBB,2013B,Medium,4.52,Fail
70608,BBB,2013B,Medium,4.18,Distinction
71433,BBB,2013B,High,6.47,Fail
72070,BBB,2013B,Critical,9.4,Withdrawn
74695,BBB,2013B,Low,3.46,Distinction
74734,BBB,2013B,Medium,4.46,Pass
75399,BBB,2013B,Medium,4.39,Pass
78645,BBB,2013B,Medium,4.69,Fail
79378,BBB,2013B,High,6.8,Fail
82535,BBB,2013B,Medium,4.6,Pass
82741,BBB,2013B,Medium,4.31,Pass
83254,BBB,2013B,Medium,4.3,Pass
84245,BBB,2013B,Medium,4.04,Distinction
84664,BBB,2013B,Medium,4.1,Pass
86291,BBB,2013B,Critical,7.6,Withdrawn
87604,BBB,2013B,Critical,9.5,Withdrawn
87732,BBB,2013B,Medium,4.21,Pass
88580,BBB,2013B,Critical,9.47,Withdrawn
91322,BBB,2013B,Medium,4.08,Pass
92274,BBB,2013B,Critical,7.76,Withdrawn
92832,BBB,2013B,Medium,4.24,Pass
92947,BBB,2013B,Medium,3.95,Distinction
92993,BBB,2013B,Medium,4.51,Pass
94616,BBB,2013B,Medium,4.42,Fail
96291,BBB,2013B,Critical,9.34,Withdrawn
97154,BBB,2013B,Medium,4.13,Pass
98313,BBB,2013B,Medium,4.45,Pass
102849,BBB,2013B,Critical,9.53,Withdrawn
104054,BBB,2013B,Medium,3.56,Distinction
108377,BBB,2013B,Medium,3.84,Pass
108589,BBB,2013B,Medium,4.04,Pass
109938,BBB,2013B,Medium,4.02,Distinction
110881,BBB,2013B,Medium,3.89,Pass
116603,BBB,2013B,Medium,3.98,Distinction
117071,BBB,2013B,Medium,4.91,Fail
120994,BBB,2013B,Medium,4.33,Fail
122524,BBB,2013B,High,6.67,Fail
123379,BBB,2013B,Critical,9.43,Withdrawn
123860,BBB,2013B,Medium,3.99,Pass
126322,BBB,2013B,Medium,4.39,Pass
126411,BBB,2013B,Medium,4.67,Fail
127209,BBB,2013B,Critical,9.53,Withdrawn
128776,BBB,2013B,Critical,9.49,Withdrawn
133155,BBB,2013B,Medium,3.84,Pass
133531,BBB,2013B,High,6.5,Fail
133748,BBB,2013B,Medium,4.69,Fail
141823,BBB,2013B,Critical,8.84,Withdrawn
142324,BBB,2013B,Medium,4.45,Fail
143741,BBB,2013B,Medium,4.08,Distinction
143854,BBB,2013B,Critical,9.47,Withdrawn
145544,BBB,2013B,Medium,4.1,Pass
147876,BBB,2013B,Medium,4.53,Fail
151697,BBB,2013B,Medium,3.99,Pass
152153,BBB,2013B,Critical,8.09,Withdrawn
152910,BBB,2013B,Medium,3.85,Pass
152929,BBB,2013B,Medium,4.43,Pass
153212,BBB,2013B,Medium,4.13,Distinction
153704,BBB,2013B,High,7.35,Withdrawn
154027,BBB,2013B,Medium,4.29,Pass
154125,BBB,2013B,Medium,4.33,Fail
154540,BBB,2013B,Medium,4.28,Pass
155735,BBB,2013B,Critical,9.64,Withdrawn
156835,BBB,2013B,Medium,3.9,Pass
161678,BBB,2013B,High,5.78,Fail
165243,BBB,2013B,Medium,4.05,Pass
169515,BBB,2013B,Critical,8.18,Withdrawn
170356,BBB,2013B,Critical,8.07,Withdrawn
171377,BBB,2013B,High,6.53,Fail
173316,BBB,2013B,Medium,4.62,Fail
173335,BBB,2013B,Medium,4.47,Fail
174321,BBB,2013B,Critical,9.4,Withdrawn
177639,BBB,2013B,Critical,9.51,Withdrawn
179605,BBB,2013B,Critical,7.74,Withdrawn
182824,BBB,2013B,Medium,4.59,Pass
183806,BBB,2013B,Medium,4.35,Fail
185240,BBB,2013B,Critical,9.53,Withdrawn
185349,BBB,2013B,Low,3.46,Pass
186670,BBB,2013B,Medium,4.7,Fail
186780,BBB,2013B,Critical,9.52,Withdrawn
186988,BBB,2013B,Medium,4.92,Fail
187793,BBB,2013B,Medium,4.04,Fail
188152,BBB,2013B,Medium,3.61,Distinction
192424,BBB,2013B,Medium,4.0,Pass
193822,BBB,2013B,Medium,3.81,Pass
197595,BBB,2013B,Medium,4.25,Pass
198956,BBB,2013B,Medium,3.52,Pass
199520,BBB,2013B,Medium,3.91,Pass
200863,BBB,2013B,Critical,9.51,Withdrawn
200905,BBB,2013B,Medium,4.54,Fail
203108,BBB,2013B,Medium,4.57,Fail
203481,BBB,2013B,Medium,4.08,Pass
203652,BBB,2013B,High,6.51,Fail
204746,BBB,2013B,Medium,4.4,Distinction
205231,BBB,2013B,High,6.53,Fail
226374,BBB,2013B,Medium,4.17,Fail
226827,BBB,2013B,Medium,3.74,Pass
228049,BBB,2013B,Critical,9.4,Withdrawn
228235,BBB,2013B,Critical,9.57,Withdrawn
229240,BBB,2013B,Medium,4.3,Distinction
229426,BBB,2013B,Medium,4.32,Distinction
230348,BBB,2013B,Critical,9.73,Withdrawn
232600,BBB,2013B,Critical,9.6,Withdrawn
232695,BBB,2013B,Medium,3.8,Pass
232745,BBB,2013B,Critical,9.6,Withdrawn
235097,BBB,2013B,Medium,4.64,Fail
237304,BBB,2013B,Medium,4.63,Fail
237913,BBB,2013B,Medium,4.19,Fail
242149,BBB,2013B,Critical,7.83,Withdrawn
245404,BBB,2013B,Medium,4.61,Fail
247267,BBB,2013B,Medium,4.24,Fail
248103,BBB,2013B,Medium,4.16,Pass
249534,BBB,2013B,Medium,4.52,Pass
251351,BBB,2013B,Medium,4.14,Pass
252340,BBB,2013B,Medium,4.56,Fail
252652,BBB,2013B,High,7.22,Withdrawn
253250,BBB,2013B,Critical,9.32,Withdrawn
255347,BBB,2013B,Medium,3.59,Pass
255998,BBB,2013B,Medium,4.92,Pass
256215,BBB,2013B,Critical,9.43,Withdrawn
258402,BBB,2013B,Critical,9.53,Withdrawn
259182,BBB,2013B,Critical,9.53,Withdrawn
262294,BBB,2013B,Critical,8.2,Withdrawn
262454,BBB,2013B,Medium,4.62,Fail
262741,BBB,2013B,Medium,4.05,Pass
263499,BBB,2013B,Low,3.19,Pass
263531,BBB,2013B,Critical,9.57,Withdrawn
265405,BBB,2013B,Critical,9.4,Withdrawn
265958,BBB,2013B,Critical,7.71,Withdrawn
267761,BBB,2013B,Medium,4.54,Pass
267853,BBB,2013B,High,6.53,Fail
269076,BBB,2013B,Critical,8.1,Withdrawn
269289,BBB,2013B,Critical,9.43,Withdrawn
270399,BBB,2013B,High,6.45,Fail
270567,BBB,2013B,Medium,4.35,Pass
271036,BBB,2013B,Medium,4.19,Pass
272580,BBB,2013B,Medium,4.1,Pass
273731,BBB,2013B,Medium,4.3,Pass
273877,BBB,2013B,Medium,4.83,Fail
276717,BBB,2013B,Low,3.48,Distinction
277733,BBB,2013B,Medium,4.84,Pass
278447,BBB,2013B,Medium,4.04,Pass
280962,BBB,2013B,High,6.28,Fail
281564,BBB,2013B,Medium,3.94,Pass
284076,BBB,2013B,Medium,4.35,Pass
285633,BBB,2013B,Medium,4.81,Fail
285912,BBB,2013B,Medium,4.11,Pass
288380,BBB,2013B,Medium,4.96,Fail
288990,BBB,2013B,Critical,8.47,Withdrawn
290550,BBB,2013B,Medium,4.11,Pass
291037,BBB,2013B,Medium,4.67,Pass
291194,BBB,2013B,Medium,4.25,Pass
291701,BBB,2013B,Critical,9.6,Withdrawn
292027,BBB,2013B,Critical,7.77,Withdrawn
294381,BBB,2013B,Medium,4.3,Fail
294961,BBB,2013B,Medium,4.47,Pass
294999,BBB,2013B,Critical,8.18,Withdrawn
295754,BBB,2013B,Medium,4.0,Pass
296408,BBB,2013B,Critical,9.73,Withdrawn
297484,BBB,2013B,Medium,3.7,Pass
298322,BBB,2013B,Medium,4.46,Pass
298476,BBB,2013B,Medium,4.15,Pass
299561,BBB,2013B,Critical,9.53,Withdrawn
302550,BBB,2013B,Critical,9.53,Withdrawn
305945,BBB,2013B,Critical,9.39,Withdrawn
306886,BBB,2013B,Medium,4.29,Pass
306984,BBB,2013B,Critical,9.71,Withdrawn
309175,BBB,2013B,Medium,4.63,Pass
309709,BBB,2013B,Medium,4.51,Pass
309734,BBB,2013B,Medium,4.66,Pass
311042,BBB,2013B,Critical,8.37,Withdrawn
312141,BBB,2013B,Medium,5.17,Fail
313810,BBB,2013B,Medium,3.82,Distinction
315186,BBB,2013B,Medium,4.17,Pass
316841,BBB,2013B,Medium,3.71,Pass
318056,BBB,2013B,Medium,4.07,Pass
318101,BBB,2013B,Medium,5.21,Fail
319209,BBB,2013B,Medium,3.9,Distinction
322745,BBB,2013B,High,6.3,Fail
322960,BBB,2013B,Critical,7.63,Withdrawn
323914,BBB,2013B,High,6.47,Fail
324236,BBB,2013B,High,6.5,Withdrawn
325511,BBB,2013B,Medium,4.35,Pass
325879,BBB,2013B,Medium,4.58,Pass
326012,BBB,2013B,Medium,5.23,Fail
329226,BBB,2013B,Medium,4.29,Pass
329321,BBB,2013B,Medium,4.58,Fail
329800,BBB,2013B,Medium,3.77,Pass
330376,BBB,2013B,Critical,9.46,Withdrawn
331354,BBB,2013B,Medium,4.37,Pass
331844,BBB,2013B,Medium,4.07,Pass
333129,BBB,2013B,Medium,5.47,Fail
333837,BBB,2013B,Critical,7.53,Withdrawn
334291,BBB,2013B,Medium,4.59,Fail
334794,BBB,2013B,Critical,8.39,Withdrawn
335421,BBB,2013B,Medium,4.64,Fail
335600,BBB,2013B,Medium,4.96,Fail
335910,BBB,2013B,Medium,4.38,Fail
336165,BBB,2013B,High,5.8,Fail
338056,BBB,2013B,Medium,4.47,Pass
338861,BBB,2013B,Medium,4.63,Fail
338912,BBB,2013B,Critical,9.53,Withdrawn
339379,BBB,2013B,Medium,3.97,Pass
339526,BBB,2013B,Critical,9.52,Withdrawn
339946,BBB,2013B,High,7.49,Withdrawn
340378,BBB,2013B,Critical,9.51,Withdrawn
340831,BBB,2013B,High,6.95,Withdrawn
341040,BBB,2013B,Critical,7.62,Withdrawn
341229,BBB,2013B,Medium,4.96,Fail
341235,BBB,2013B,Critical,9.43,Withdrawn
341509,BBB,2013B,Medium,4.54,Pass
349040,BBB,2013B,High,7.31,Withdrawn
349424,BBB,2013B,High,6.43,Fail
350622,BBB,2013B,Medium,4.28,Fail
350795,BBB,2013B,Medium,4.47,Fail
351271,BBB,2013B,Medium,4.08,Pass
351290,BBB,2013B,Medium,4.38,Pass
351543,BBB,2013B,High,5.83,Fail
352161,BBB,2013B,Critical,7.75,Withdrawn
352364,BBB,2013B,Medium,3.9,Distinction
353093,BBB,2013B,Low,3.14,Pass
353352,BBB,2013B,Medium,4.88,Fail
353918,BBB,2013B,Critical,9.73,Withdrawn
354058,BBB,2013B,Medium,4.69,Fail
354815,BBB,2013B,Critical,9.57,Withdrawn
354895,BBB,2013B,Critical,7.56,Withdrawn
355369,BBB,2013B,Critical,7.69,Withdrawn
355998,BBB,2013B,Medium,5.32,Fail
357030,BBB,2013B,Critical,7.97,Withdrawn
357038,BBB,2013B,High,6.6,Fail
357928,BBB,2013B,Medium,4.93,Fail
359170,BBB,2013B,Critical,9.43,Withdrawn
360188,BBB,2013B,Medium,3.76,Pass
360489,BBB,2013B,Critical,7.51,Withdrawn
360877,BBB,2013B,Medium,4.06,Pass
361603,BBB,2013B,Medium,4.01,Pass
362760,BBB,2013B,Medium,4.72,Fail
362877,BBB,2013B,Critical,8.24,Withdrawn
363401,BBB,2013B,Medium,4.98,Fail
363416,BBB,2013B,Medium,4.36,Pass
363660,BBB,2013B,Low,3.25,Distinction
364323,BBB,2013B,Critical,9.37,Withdrawn
365439,BBB,2013B,Medium,4.55,Fail
365452,BBB,2013B,Medium,4.03,Pass
365488,BBB,2013B,Medium,4.8,Fail
365707,BBB,2013B,Low,3.48,Distinction
366821,BBB,2013B,High,6.53,Fail
367304,BBB,2013B,Medium,5.42,Fail
367348,BBB,2013B,Medium,4.76,Fail
367609,BBB,2013B,Medium,3.92,Pass
368439,BBB,2013B,High,6.52,Fail
369212,BBB,2013B,Critical,9.5,Withdrawn
370302,BBB,2013B,Medium,4.7,Fail
370720,BBB,2013B,Medium,4.84,Fail
371679,BBB,2013B,Medium,4.18,Pass
372624,BBB,2013B,Critical,9.67,Withdrawn
374102,BBB,2013B,Medium,4.81,Fail
374234,BBB,2013B,Medium,3.79,Pass
375312,BBB,2013B,Critical,9.5,Withdrawn
376617,BBB,2013B,Medium,4.49,Pass
377695,BBB,2013B,Critical,9.47,Withdrawn
377759,BBB,2013B,Low,2.93,Pass
377846,BBB,2013B,Medium,3.5,Pass
377905,BBB,2013B,Medium,4.72,Fail
378462,BBB,2013B,Medium,4.16,Pass
378543,BBB,2013B,Medium,4.04,Pass
378721,BBB,2013B,Critical,7.89,Withdrawn
379402,BBB,2013B,Medium,4.49,Fail
379405,BBB,2013B,Critical,9.5,Withdrawn
380151,BBB,2013B,Critical,9.46,Withdrawn
381640,BBB,2013B,High,6.4,Fail
381722,BBB,2013B,Critical,7.92,Withdrawn
383828,BBB,2013B,Critical,9.39,Withdrawn
384678,BBB,2013B,Medium,4.29,Fail
384909,BBB,2013B,Critical,7.74,Withdrawn
385034,BBB,2013B,Critical,7.91,Withdrawn
386348,BBB,2013B,Medium,3.82,Pass
386957,BBB,2013B,High,6.47,Fail
387276,BBB,2013B,Critical,9.5,Withdrawn
387702,BBB,2013B,Medium,5.15,Fail
388014,BBB,2013B,Critical,9.47,Withdrawn
388205,BBB,2013B,Medium,4.9,Fail
388360,BBB,2013B,Medium,4.52,Fail
388410,BBB,2013B,Medium,4.58,Fail
388484,BBB,2013B,Medium,5.19,Fail
389369,BBB,2013B,Medium,4.02,Distinction
390220,BBB,2013B,Medium,4.4,Pass
390442,BBB,2013B,Medium,3.95,Distinction
390461,BBB,2013B,Medium,4.86,Fail
392213,BBB,2013B,Medium,4.27,Pass
392281,BBB,2013B,High,7.36,Withdrawn
392428,BBB,2013B,Medium,4.4,Pass
392614,BBB,2013B,Medium,4.89,Fail
393327,BBB,2013B,High,7.43,Withdrawn
394956,BBB,2013B,Critical,9.43,Withdrawn
395107,BBB,2013B,Critical,7.63,Withdrawn
395229,BBB,2013B,High,6.52,Fail
397118,BBB,2013B,Medium,4.16,Pass
397763,BBB,2013B,Critical,9.62,Withdrawn
398084,BBB,2013B,Medium,4.16,Pass
398949,BBB,2013B,Critical,9.47,Withdrawn
398965,BBB,2013B,Critical,9.6,Withdrawn
399108,BBB,2013B,Critical,9.47,Withdrawn
399792,BBB,2013B,High,6.59,Fail
400049,BBB,2013B,Medium,4.24,Fail
400469,BBB,2013B,Medium,4.11,Pass
400474,BBB,2013B,Medium,3.88,Pass
400718,BBB,2013B,Critical,9.5,Withdrawn
400894,BBB,2013B,Medium,4.86,Pass
401339,BBB,2013B,Low,3.13,Pass
401349,BBB,2013B,Medium,3.76,Distinction
402660,BBB,2013B,Critical,9.43,Withdrawn
403093,BBB,2013B,Medium,4.89,Pass
403191,BBB,2013B,Critical,9.53,Withdrawn
404022,BBB,2013B,Medium,3.76,Pass
404727,BBB,2013B,Medium,4.69,Fail
405471,BBB,2013B,Medium,4.03,Pass
405746,BBB,2013B,Critical,8.0,Withdrawn
405995,BBB,2013B,Medium,4.24,Pass
406311,BBB,2013B,Medium,4.75,Fail
406416,BBB,2013B,Critical,8.42,Withdrawn
406974,BBB,2013B,High,6.78,Withdrawn
408112,BBB,2013B,Medium,4.23,Pass
409662,BBB,2013B,Medium,4.02,Pass
410739,BBB,2013B,Medium,4.19,Pass
411197,BBB,2013B,Medium,4.34,Fail
412407,BBB,2013B,Medium,3.99,Pass
412654,BBB,2013B,Medium,4.32,Pass
413984,BBB,2013B,Medium,4.31,Pass
414958,BBB,2013B,Medium,4.12,Pass
415548,BBB,2013B,Critical,9.43,Withdrawn
415716,BBB,2013B,Medium,4.04,Distinction
415760,BBB,2013B,Medium,4.34,Pass
416007,BBB,2013B,Medium,4.19,Pass
416314,BBB,2013B,Medium,4.93,Fail
416654,BBB,2013B,Medium,3.85,Pass
417462,BBB,2013B,Medium,5.0,Fail
418065,BBB,2013B,Critical,8.29,Withdrawn
418325,BBB,2013B,Medium,4.18,Pass
420604,BBB,2013B,Medium,4.62,Fail
421205,BBB,2013B,Medium,4.71,Fail
422070,BBB,2013B,Medium,4.8,Fail
422752,BBB,2013B,Critical,9.47,Withdrawn
423314,BBB,2013B,Medium,4.85,Fail
423317,BBB,2013B,Critical,9.53,Withdrawn
423871,BBB,2013B,Low,2.7,Pass
425747,BBB,2013B,High,6.56,Fail
425808,BBB,2013B,Medium,3.74,Pass
425817,BBB,2013B,Critical,7.74,Withdrawn
425820,BBB,2013B,Medium,3.82,Pass
426650,BBB,2013B,Medium,4.17,Pass
426838,BBB,2013B,Medium,3.99,Pass
427536,BBB,2013B,Medium,4.38,Pass
427704,BBB,2013B,Medium,4.45,Pass
427773,BBB,2013B,Medium,4.27,Pass
429038,BBB,2013B,Medium,4.7,Pass
429158,BBB,2013B,Critical,9.53,Withdrawn
429494,BBB,2013B,Medium,4.65,Fail
430160,BBB,2013B,Critical,9.55,Withdrawn
430357,BBB,2013B,Medium,5.24,Fail
431071,BBB,2013B,High,7.4,Withdrawn
432004,BBB,2013B,High,5.84,Fail
432232,BBB,2013B,Medium,4.65,Pass
432319,BBB,2013B,Critical,7.82,Withdrawn
432870,BBB,2013B,Medium,4.53,Pass
433531,BBB,2013B,Medium,3.9,Pass
433755,BBB,2013B,Medium,4.05,Pass
433939,BBB,2013B,Medium,4.83,Fail
434094,BBB,2013B,High,6.67,Fail
434192,BBB,2013B,Medium,4.42,Pass
434353,BBB,2013B,Medium,4.03,Pass
434646,BBB,2013B,Medium,4.15,Pass
435245,BBB,2013B,Medium,3.8,Pass
435803,BBB,2013B,High,6.65,Fail
437562,BBB,2013B,Medium,4.35,Pass
437967,BBB,2013B,Medium,4.43,Pass
438210,BBB,2013B,Critical,9.33,Withdrawn
438379,BBB,2013B,Critical,9.6,Withdrawn
438703,BBB,2013B,Medium,4.47,Pass
439857,BBB,2013B,Medium,4.12,Pass
440057,BBB,2013B,Medium,4.4,Pass
440509,BBB,2013B,Medium,4.09,Pass
441000,BBB,2013B,Medium,4.6,Fail
441181,BBB,2013B,Medium,4.88,Pass
441255,BBB,2013B,Medium,3.98,Distinction
441423,BBB,2013B,Critical,9.37,Withdrawn
442012,BBB,2013B,Medium,3.91,Pass
442143,BBB,2013B,Critical,7.68,Withdrawn
442183,BBB,2013B,Medium,4.3,Pass
442456,BBB,2013B,Medium,5.49,Fail
442466,BBB,2013B,Medium,4.69,Pass
443108,BBB,2013B,High,7.4,Withdrawn
443288,BBB,2013B,Low,3.19,Distinction
443452,BBB,2013B,High,6.67,Fail
444117,BBB,2013B,Medium,4.03,Distinction
444408,BBB,2013B,Medium,4.51,Fail
444784,BBB,2013B,Medium,4.96,Fail
444926,BBB,2013B,Medium,4.72,Pass
445065,BBB,2013B,Low,2.52,Distinction
445125,BBB,2013B,Medium,4.66,Fail
445889,BBB,2013B,Medium,4.42,Pass
446045,BBB,2013B,Medium,4.51,Pass
446145,BBB,2013B,High,6.53,Fail
446247,BBB,2013B,Critical,7.81,Withdrawn
446357,BBB,2013B,Critical,8.49,Withdrawn
446856,BBB,2013B,Medium,4.21,Fail
447007,BBB,2013B,Critical,9.49,Withdrawn
447759,BBB,2013B,Low,3.27,Pass
447782,BBB,2013B,Medium,4.0,Distinction
